id,projeto_id,data_venda,valor_final_brl,quantidade_vendida,vendedor_id,regiao,cota_meta_vendas_id
47393,47393,2024-08-12,76276.2,77,101,Sul,1
47394,47394,2024-09-01,5221.51,1,105,Centro-Oeste,1
47395,47395,2025-03-25,82029.08,34,101,Sul,1
47396,47396,2024-10-14,184790.7,30,110,Nordeste,1
47397,47397,2025-03-19,5615.43,1,101,Norte,1
47398,47398,2025-06-19,90149.29,47,107,Sul,1
47399,47399,2025-01-26,59067.54,147,107,Norte,1
47400,47400,2025-01-15,53252.1,27,109,Sudeste,1
47401,47401,2024-10-08,80730.92,46,101,Sudeste,1
47403,47403,2024-11-14,39506.55,15,110,Norte,1
47404,47404,2025-01-15,44695.75,11,110,Sul,1
47405,47405,2025-06-03,85494.87,17,107,Sul,1
47406,47406,2025-04-12,95067.28,23,106,Sudeste,1
47407,47407,2024-10-05,6661.23,1,105,Nordeste,1
47408,47408,2024-07-30,6902.69,1,107,Norte,1
47409,47409,2024-12-05,48494.43,27,103,Sul,1
47410,47410,2024-12-09,38719.85,65,102,Sul,1
47411,47411,2024-05-31,9844.87,1,106,Centro-Oeste,1
47412,47412,2025-04-23,121293.72,19,105,Sudeste,1
47414,47414,2024-04-10,110838.51,27,106,Sul,1
47415,47415,2024-05-19,4501.92,1,108,Nordeste,1
47416,47416,2024-08-04,61264.5,150,104,Sul,1
47417,47417,2024-02-04,81591.21,9,105,Norte,1
47418,47418,2024-05-04,59620.0,25,101,Sul,1
47420,47420,2024-09-30,8658.01,1,106,Sudeste,1
47421,47421,2025-01-20,115483.14,9,102,Nordeste,1
47422,47422,2024-09-21,80860.78,14,107,Norte,1
47423,47423,2025-04-26,87327.66,14,105,Sul,1
47424,47424,2024-06-22,79019.46,26,105,Centro-Oeste,1
47425,47425,2024-11-28,47189.74,26,108,Norte,1
47426,47426,2025-04-09,42940.8,14,102,Nordeste,1
47427,47427,2024-01-22,89813.58,29,108,Centro-Oeste,1
47429,47429,2024-12-22,178355.79,27,106,Sul,1
47430,47430,2025-06-05,66431.7,10,105,Norte,1
47431,47431,2024-09-28,81215.82,14,101,Centro-Oeste,1
47432,47432,2024-10-05,42924.3,5,104,Sudeste,1
47433,47433,2024-04-25,95009.71,37,109,Sudeste,1
47434,47434,2025-03-01,27805.32,4,107,Centro-Oeste,1
47435,47435,2024-09-21,40745.88,14,107,Sudeste,1
47437,47437,2025-01-27,92757.96,36,104,Sul,1
47439,47439,2024-10-16,111731.6,20,104,Sudeste,1
47440,47440,2025-03-31,58419.54,23,104,Sudeste,1
47441,47441,2024-10-11,94027.08,21,105,Centro-Oeste,1
47442,47442,2024-08-28,132916.0,20,106,Sul,1
47443,47443,2024-11-22,104618.85,51,107,Centro-Oeste,1
47444,47444,2024-07-07,134997.0,30,107,Sudeste,1
47446,47446,2024-07-27,49509.27,17,103,Centro-Oeste,1
47447,47447,2024-08-16,3241.63,1,109,Sudeste,1
47449,47449,2025-01-20,43799.7,7,107,Sul,1
47450,47450,2024-07-04,180684.8,20,104,Sudeste,1
47451,47451,2025-06-22,76508.4,40,110,Sudeste,1
47452,47452,2025-04-05,184182.08,32,109,Norte,1
47453,47453,2024-09-17,112049.96,22,109,Nordeste,1
47454,47454,2024-04-28,38671.08,228,110,Centro-Oeste,1
47455,47455,2025-06-17,102142.8,17,110,Norte,1
47456,47456,2024-12-14,79982.76,79,106,Nordeste,1
47457,47457,2024-03-17,61041.05,119,108,Centro-Oeste,1
47458,47458,2024-03-24,41886.32,14,109,Sudeste,1
47459,47459,2024-04-03,67435.8,12,107,Sul,1
47460,47460,2024-07-14,166265.5,25,105,Sul,1
47462,47462,2025-06-21,86662.21,79,103,Nordeste,1
47463,47463,2024-10-10,52532.28,27,106,Sudeste,1
47464,47464,2024-08-22,5719.72,2,103,Sul,1
47465,47465,2024-02-19,75243.85,11,110,Centro-Oeste,1
47466,47466,2024-12-11,65206.4,32,103,Sudeste,1
47467,47467,2024-04-06,152543.48,29,109,Sudeste,1
47468,47468,2025-02-01,74113.0,20,102,Centro-Oeste,1
47469,47469,2025-05-09,109863.52,52,109,Nordeste,1
47470,47470,2024-09-15,39313.12,7,107,Nordeste,1
47471,47471,2025-02-25,90427.25,17,109,Sul,1
47472,47472,2024-10-24,49932.0,16,102,Centro-Oeste,1
47473,47473,2025-03-07,55974.1,35,104,Norte,1
47474,47474,2025-02-16,93053.07,17,109,Norte,1
47475,47475,2024-06-30,66030.9,13,106,Nordeste,1
47476,47476,2025-03-06,45302.53,13,101,Nordeste,1
47478,47478,2025-02-22,5023.79,1,103,Sudeste,1
47479,47479,2024-01-27,103320.1,19,108,Centro-Oeste,1
47480,47480,2024-02-26,42535.61,169,103,Sudeste,1
47481,47481,2025-05-01,139468.5,25,102,Centro-Oeste,1
47482,47482,2024-02-05,158901.38,17,103,Sudeste,1
47483,47483,2025-05-13,146391.92,31,103,Sul,1
47484,47484,2024-05-06,99305.0,20,105,Centro-Oeste,1
47485,47485,2024-10-17,57522.88,152,101,Sudeste,1
47486,47486,2025-04-23,94045.06,19,103,Sudeste,1
47487,47487,2025-07-05,108266.08,16,109,Sul,1
47488,47488,2024-07-13,57105.6,10,105,Centro-Oeste,1
47489,47489,2024-12-31,124799.04,12,106,Centro-Oeste,1
47490,47490,2024-07-08,15823.1,5,109,Nordeste,1
47491,47491,2024-04-21,146588.26,26,106,Sudeste,1
47492,47492,2024-11-30,194333.6,40,102,Sudeste,1
47493,47493,2024-08-03,67595.92,8,108,Sul,1
47494,47494,2025-06-22,74335.17,91,103,Centro-Oeste,1
47495,47495,2025-02-10,43037.75,175,106,Centro-Oeste,1
47496,47496,2025-01-14,56192.0,25,101,Centro-Oeste,1
47497,47497,2025-03-19,149503.48,28,101,Centro-Oeste,1
47499,47499,2024-07-23,187082.75,25,107,Centro-Oeste,1
47500,47500,2025-02-12,26151.61,289,106,Nordeste,1
47501,47501,2024-04-03,66659.6,19,104,Norte,1
47502,47502,2024-07-04,23226.72,12,104,Centro-Oeste,1
47503,47503,2024-10-17,24770.64,4,104,Norte,1
47504,47504,2025-02-11,131908.68,23,107,Norte,1
47505,47505,2024-08-23,68018.48,152,104,Nordeste,1
47506,47506,2025-05-30,80254.16,28,101,Norte,1
47507,47507,2024-02-01,52468.27,97,109,Sudeste,1
47508,47508,2025-02-03,82435.15,49,110,Sul,1
47509,47509,2025-06-04,94600.8,40,101,Centro-Oeste,1
47510,47510,2024-04-18,143527.82,23,108,Norte,1
47511,47511,2025-06-24,86934.64,104,102,Sul,1
47512,47512,2024-01-25,45248.1,10,109,Nordeste,1
47513,47513,2025-02-01,36680.49,231,104,Sudeste,1
47514,47514,2024-03-16,50607.5,10,109,Centro-Oeste,1
47515,47515,2024-02-12,40347.37,7,103,Nordeste,1
47516,47516,2024-03-26,54729.07,11,105,Norte,1
47517,47517,2024-02-18,80472.48,33,109,Sudeste,1
47518,47518,2025-06-10,79960.8,40,109,Sudeste,1
47519,47519,2025-04-21,168579.6,35,102,Centro-Oeste,1
47520,47520,2024-12-19,90824.5,25,103,Sul,1
47521,47521,2024-08-21,26978.64,4,110,Sul,1
47522,47522,2024-08-10,92605.14,54,107,Nordeste,1
47523,47523,2024-12-08,120393.0,105,104,Norte,1
47524,47524,2024-06-18,48349.34,26,109,Sul,1
47525,47525,2024-08-10,69343.8,30,101,Nordeste,1
47526,47526,2024-03-18,90363.5,10,101,Centro-Oeste,1
47527,47527,2024-12-23,21696.66,3,110,Sul,1
47528,47528,2024-02-02,9574.52,4,109,Centro-Oeste,1
47529,47529,2024-07-11,136058.39,13,105,Norte,1
47530,47530,2024-06-22,90247.96,11,110,Norte,1
47531,47531,2025-02-03,88320.42,18,102,Norte,1
47532,47532,2025-03-23,67616.85,15,106,Centro-Oeste,1
47533,47533,2024-12-31,29818.92,6,101,Centro-Oeste,1
47534,47534,2024-08-15,11886.42,1,110,Sudeste,1
47535,47535,2024-03-07,118358.1,105,105,Sul,1
47536,47536,2025-07-08,120743.33,23,110,Nordeste,1
47537,47537,2025-07-14,132555.2,32,110,Norte,1
47538,47538,2025-06-25,75848.0,50,107,Sudeste,1
47539,47539,2025-06-15,62994.8,22,110,Norte,1
47540,47540,2024-07-15,97847.94,71,101,Nordeste,1
47541,47541,2024-02-25,88526.77,23,106,Centro-Oeste,1
47542,47542,2024-08-16,48096.9,9,107,Sul,1
47543,47543,2024-05-14,73620.8,94,102,Centro-Oeste,1
47544,47544,2024-09-05,66239.64,12,102,Sudeste,1
47545,47545,2024-03-19,66453.64,44,107,Nordeste,1
47546,47546,2024-09-11,58187.64,14,107,Centro-Oeste,1
47547,47547,2024-03-29,58516.7,10,110,Norte,1
47549,47549,2024-12-04,52000.8,40,105,Norte,1
47550,47550,2025-01-15,75784.24,14,110,Nordeste,1
47551,47551,2025-01-31,81132.6,15,106,Sul,1
47552,47552,2024-03-14,47869.12,26,108,Nordeste,1
47553,47553,2025-01-31,170678.97,21,108,Norte,1
47554,47554,2024-10-27,83747.73,33,106,Sudeste,1
47555,47555,2024-08-17,36691.29,9,105,Centro-Oeste,1
47556,47556,2024-04-02,11280.03,1,110,Sudeste,1
47557,47557,2024-06-24,82602.66,23,102,Sul,1
47559,47559,2025-07-07,19297.44,2,101,Norte,1
47560,47560,2024-09-06,74723.88,14,109,Sudeste,1
47561,47561,2024-11-05,188914.7,29,105,Nordeste,1
47563,47563,2024-12-27,114716.64,16,103,Sul,1
47564,47564,2024-12-06,84309.66,18,106,Sudeste,1
47565,47565,2024-12-02,44529.84,18,107,Nordeste,1
47566,47566,2025-04-11,139659.39,27,103,Nordeste,1
47567,47567,2024-06-12,94252.4,22,102,Sul,1
47568,47568,2024-02-28,71122.5,150,109,Centro-Oeste,1
47570,47570,2024-05-15,76971.2,20,101,Norte,1
47571,47571,2025-02-25,66240.42,82,102,Nordeste,1
47572,47572,2024-10-18,113232.72,24,104,Sul,1
47573,47573,2024-07-18,103798.9,19,110,Sul,1
47574,47574,2024-04-20,41262.92,23,103,Centro-Oeste,1
47575,47575,2024-09-15,139358.95,31,102,Nordeste,1
47576,47576,2025-01-11,58031.91,111,102,Centro-Oeste,1
47579,47579,2025-04-25,128548.2,22,109,Nordeste,1
47580,47580,2024-06-24,43687.6,8,110,Sul,1
47581,47581,2025-06-23,20251.2,5,105,Centro-Oeste,1
47582,47582,2024-02-16,57871.91,19,107,Nordeste,1
47583,47583,2025-02-19,65619.3,106,102,Centro-Oeste,1
47584,47584,2025-06-01,111035.8,31,104,Norte,1
47586,47586,2024-05-22,63870.24,24,108,Sudeste,1
47587,47587,2025-04-28,169707.6,30,108,Norte,1
47588,47588,2024-08-31,69266.78,38,102,Sul,1
47589,47589,2024-12-13,50874.48,108,106,Nordeste,1
47590,47590,2024-12-03,65863.44,8,106,Sul,1
47591,47591,2025-05-20,146472.03,27,104,Sul,1
47592,47592,2025-03-19,53030.64,39,107,Nordeste,1
47593,47593,2024-05-17,74911.2,24,102,Norte,1
47594,47594,2024-11-17,244096.32,26,108,Nordeste,1
47595,47595,2024-03-16,59987.44,8,106,Sudeste,1
47596,47596,2024-08-12,4583.52,1,109,Nordeste,1
47597,47597,2024-04-25,76409.76,16,104,Sudeste,1
47598,47598,2025-06-21,41310.17,187,104,Norte,1
47599,47599,2025-01-31,6309.53,1,102,Sul,1
47600,47600,2024-04-22,46702.65,69,105,Norte,1
47601,47601,2024-03-04,87922.4,40,110,Norte,1
47602,47602,2024-09-27,70994.14,98,103,Norte,1
47603,47603,2024-08-15,66880.04,59,109,Sudeste,1
47604,47604,2024-07-03,131170.76,28,103,Sudeste,1
47605,47605,2024-12-06,165386.83,19,101,Centro-Oeste,1
47606,47606,2024-05-11,67182.0,25,108,Nordeste,1
47607,47607,2024-12-16,74647.5,30,109,Sudeste,1
47608,47608,2024-05-09,16361.67,3,107,Sul,1
47609,47609,2024-11-18,19020.81,3,110,Sul,1
47610,47610,2024-09-24,50116.32,27,104,Centro-Oeste,1
47611,47611,2025-04-29,79983.47,17,103,Sudeste,1
47612,47612,2024-12-12,30134.58,6,108,Nordeste,1
47613,47613,2024-07-28,139229.58,14,105,Sul,1
47614,47614,2025-01-05,88441.68,12,109,Norte,1
47615,47615,2024-11-30,156843.4,35,106,Sul,1
47616,47616,2024-04-19,34269.84,6,107,Centro-Oeste,1
47617,47617,2024-07-19,85212.45,45,110,Norte,1
47618,47618,2024-08-09,94382.96,28,110,Centro-Oeste,1
47619,47619,2024-05-01,91905.08,31,103,Centro-Oeste,1
47620,47620,2024-10-07,118686.45,43,103,Centro-Oeste,1
47621,47621,2024-06-25,85817.7,102,110,Sudeste,1
47622,47622,2025-01-27,53815.65,15,110,Sudeste,1
47623,47623,2024-07-15,22326.24,4,101,Sul,1
47624,47624,2025-06-24,6260.9,1,110,Sul,1
47625,47625,2025-01-24,41285.08,4,105,Sul,1
47626,47626,2025-04-21,130825.27,31,103,Sudeste,1
47627,47627,2025-05-23,110827.99,13,109,Nordeste,1
47628,47628,2024-01-22,79240.08,12,104,Nordeste,1
47629,47629,2024-03-15,194250.2,20,104,Sul,1
47630,47630,2024-11-29,139761.95,37,101,Centro-Oeste,1
47631,47631,2024-10-03,49213.44,18,107,Sudeste,1
47632,47632,2024-12-08,136494.26,14,105,Sudeste,1
47633,47633,2025-02-03,86200.32,23,108,Sudeste,1
47634,47634,2025-04-24,4856.04,1,108,Norte,1
47635,47635,2024-09-01,250458.45,33,101,Sul,1
47636,47636,2024-09-11,132390.81,37,107,Nordeste,1
47637,47637,2025-05-07,56027.04,151,110,Nordeste,1
47638,47638,2024-04-15,77844.36,12,109,Sudeste,1
47639,47639,2025-01-11,98013.35,23,105,Norte,1
47640,47640,2024-12-19,48732.48,6,108,Nordeste,1
47641,47641,2024-04-17,115128.6,19,105,Sul,1
47642,47642,2024-09-12,41836.32,6,106,Norte,1
47643,47643,2024-12-04,65789.65,167,107,Sul,1
47644,47644,2024-03-26,68105.44,16,110,Sudeste,1
47645,47645,2024-08-19,4361.37,1,109,Nordeste,1
47647,47647,2024-05-18,120548.48,26,101,Nordeste,1
47648,47648,2024-07-31,94724.68,17,105,Norte,1
47649,47649,2024-09-30,100337.1,19,110,Norte,1
47650,47650,2025-03-05,101826.36,36,102,Sul,1
47651,47651,2025-02-24,38755.21,241,110,Centro-Oeste,1
47653,47653,2025-01-14,126996.76,11,104,Centro-Oeste,1
47654,47654,2024-09-21,316314.24,33,104,Nordeste,1
47655,47655,2024-03-27,152001.45,15,103,Norte,1
47656,47656,2024-09-14,117860.85,43,104,Nordeste,1
47657,47657,2024-09-08,44678.48,88,110,Norte,1
47658,47658,2024-04-03,10657.68,3,101,Sul,1
47659,47659,2024-04-01,55145.97,11,107,Sul,1
47660,47660,2024-07-19,66019.44,12,106,Norte,1
47661,47661,2024-10-19,12007.38,2,106,Sudeste,1
47662,47662,2024-07-06,10960.68,3,103,Centro-Oeste,1
47663,47663,2024-04-18,7007.61,1,106,Sul,1
47665,47665,2024-01-30,135523.36,28,101,Centro-Oeste,1
47666,47666,2024-05-25,11165.28,3,106,Sudeste,1
47667,47667,2024-05-19,89799.44,34,104,Nordeste,1
47668,47668,2024-09-23,134561.28,32,108,Sul,1
47669,47669,2025-03-23,54832.48,19,101,Norte,1
47670,47670,2024-10-02,56373.24,22,106,Nordeste,1
47671,47671,2024-04-26,77459.62,14,105,Centro-Oeste,1
47672,47672,2025-03-24,120542.4,33,108,Norte,1
47673,47673,2024-07-20,20429.01,7,109,Centro-Oeste,1
47675,47675,2025-02-17,55397.52,12,107,Norte,1
47676,47676,2025-03-10,5915.57,1,104,Sudeste,1
47677,47677,2024-12-04,83795.36,94,104,Sudeste,1
47678,47678,2024-01-29,106315.88,94,102,Nordeste,1
47679,47679,2024-05-29,36822.94,7,110,Sul,1
47681,47681,2025-06-24,98132.55,15,101,Sudeste,1
47682,47682,2024-07-07,109797.5,50,101,Norte,1
47683,47683,2024-12-04,105027.58,98,104,Sudeste,1
47684,47684,2024-03-06,71123.26,26,103,Sul,1
47685,47685,2024-11-04,85833.0,99,105,Norte,1
47686,47686,2024-06-21,89013.76,16,101,Centro-Oeste,1
47687,47687,2024-02-23,50995.36,13,103,Sudeste,1
47688,47688,2024-09-30,79359.74,17,104,Sudeste,1
47689,47689,2025-02-16,69379.55,85,105,Norte,1
47690,47690,2025-02-13,180684.46,22,103,Nordeste,1
47691,47691,2025-03-18,98702.34,22,101,Sul,1
47692,47692,2024-11-02,35304.36,6,109,Norte,1
47693,47693,2024-07-17,16616.91,3,102,Nordeste,1
47694,47694,2025-05-22,57383.2,70,101,Norte,1
47695,47695,2024-09-16,72967.95,33,107,Norte,1
47697,47697,2024-02-13,111314.28,42,106,Centro-Oeste,1
47698,47698,2024-11-09,57575.64,12,110,Sudeste,1
47699,47699,2024-12-31,54523.34,46,103,Norte,1
47700,47700,2025-06-16,72806.16,151,109,Sudeste,1
47701,47701,2025-01-24,109980.52,26,103,Norte,1
47704,47704,2024-05-27,22289.76,276,109,Nordeste,1
47705,47705,2025-01-27,113075.29,31,108,Sul,1
47706,47706,2024-03-18,49873.5,18,104,Sul,1
47707,47707,2024-05-04,87700.65,43,105,Centro-Oeste,1
47708,47708,2025-06-23,33718.5,10,110,Sul,1
47709,47709,2025-07-10,25427.7,285,110,Norte,1
47710,47710,2025-03-27,10484.37,1,106,Centro-Oeste,1
47711,47711,2025-06-24,87943.6,10,104,Norte,1
47712,47712,2025-06-18,71095.0,100,107,Norte,1
47713,47713,2024-07-12,166455.0,36,110,Centro-Oeste,1
47714,47714,2024-11-26,52946.67,21,105,Sul,1
47715,47715,2025-06-28,37694.36,11,110,Nordeste,1
47716,47716,2024-11-01,49852.8,72,102,Nordeste,1
47717,47717,2024-04-23,100408.98,14,110,Norte,1
47718,47718,2024-06-18,59053.28,22,107,Nordeste,1
47719,47719,2024-10-15,100940.28,14,102,Norte,1
47720,47720,2024-02-14,82068.32,16,103,Centro-Oeste,1
47721,47721,2024-03-24,50879.85,15,108,Sudeste,1
47722,47722,2025-02-25,112956.45,29,104,Sul,1
47723,47723,2025-01-22,111749.11,11,107,Centro-Oeste,1
47724,47724,2024-08-15,65507.68,46,110,Sudeste,1
47725,47725,2024-11-24,58295.72,17,104,Centro-Oeste,1
47726,47726,2024-05-11,335868.68,28,104,Centro-Oeste,1
47727,47727,2025-06-15,50176.45,5,107,Norte,1
47728,47728,2024-06-30,47478.78,9,110,Nordeste,1
47729,47729,2025-05-25,40110.84,63,109,Norte,1
47731,47731,2024-11-14,57839.0,50,110,Sul,1
47732,47732,2024-01-31,60662.5,125,110,Nordeste,1
47733,47733,2024-10-14,176734.8,30,101,Sudeste,1
47734,47734,2025-05-31,120252.66,33,106,Sul,1
47735,47735,2025-01-03,126920.44,23,105,Sul,1
47736,47736,2024-05-31,169586.67,33,101,Sudeste,1
47737,47737,2025-01-11,82479.84,69,109,Sudeste,1
47738,47738,2024-08-20,51145.49,11,108,Norte,1
47739,47739,2024-10-12,121262.0,20,107,Sudeste,1
47740,47740,2024-12-03,80955.6,55,106,Nordeste,1
47741,47741,2025-05-25,101446.1,23,110,Sul,1
47742,47742,2024-04-14,51975.45,45,110,Centro-Oeste,1
47744,47744,2025-02-24,84258.34,29,104,Nordeste,1
47745,47745,2025-05-12,39841.06,7,108,Norte,1
47747,47747,2024-09-03,59054.8,161,110,Centro-Oeste,1
47748,47748,2024-05-28,62722.8,171,104,Sul,1
47749,47749,2025-03-09,20473.18,7,109,Sudeste,1
47750,47750,2024-06-12,4674.13,1,104,Sudeste,1
47751,47751,2025-05-11,56056.2,10,104,Nordeste,1
47752,47752,2024-11-20,42610.08,12,106,Centro-Oeste,1
47753,47753,2025-03-02,76109.1,30,110,Sul,1
47754,47754,2025-02-24,91020.44,28,109,Nordeste,1
47755,47755,2024-07-20,65795.1,21,107,Sudeste,1
47756,47756,2024-08-28,103623.25,25,104,Norte,1
47757,47757,2025-01-16,194044.18,22,102,Nordeste,1
47758,47758,2024-07-17,52670.09,11,102,Centro-Oeste,1
47759,47759,2024-03-24,105145.48,22,106,Sudeste,1
47760,47760,2024-11-13,51124.27,17,104,Norte,1
47761,47761,2025-03-10,18173.68,7,103,Sul,1
47762,47762,2024-09-07,59338.2,20,107,Norte,1
47763,47763,2025-06-10,115888.08,28,109,Norte,1
47764,47764,2025-01-22,52066.02,87,102,Sul,1
47765,47765,2024-03-14,141718.96,41,105,Nordeste,1
47766,47766,2025-04-29,70155.2,20,102,Sul,1
47767,47767,2024-03-21,94761.9,90,101,Centro-Oeste,1
47768,47768,2025-01-23,80568.0,60,104,Sul,1
47769,47769,2024-10-18,23125.96,286,105,Norte,1
47770,47770,2024-05-11,92951.0,25,107,Norte,1
47771,47771,2024-02-05,91700.83,79,109,Sudeste,1
47772,47772,2025-03-15,69789.24,18,101,Nordeste,1
47773,47773,2024-07-13,57417.66,54,102,Norte,1
47774,47774,2025-02-25,12517.8,2,108,Norte,1
47775,47775,2024-11-24,63716.22,162,103,Sul,1
47776,47776,2024-09-11,64994.64,12,108,Norte,1
47777,47777,2024-07-15,85653.3,30,106,Nordeste,1
47778,47778,2024-10-13,22223.52,2,104,Sudeste,1
47779,47779,2024-04-11,111294.0,27,110,Nordeste,1
47780,47780,2025-03-21,124585.16,28,103,Sul,1
47781,47781,2024-08-04,54271.74,118,103,Norte,1
47782,47782,2024-03-02,88074.25,25,101,Norte,1
47783,47783,2024-10-18,30862.08,12,110,Sudeste,1
47785,47785,2025-06-21,102617.28,37,105,Norte,1
47786,47786,2025-01-19,119141.61,21,106,Nordeste,1
47787,47787,2024-06-13,46094.99,23,101,Sudeste,1
47788,47788,2024-12-31,136698.51,39,108,Sul,1
47789,47789,2024-09-09,107758.44,18,101,Centro-Oeste,1
47790,47790,2024-12-10,130957.12,32,101,Sul,1
47791,47791,2025-04-22,12648.66,2,103,Norte,1
47792,47792,2024-10-12,108398.29,17,103,Centro-Oeste,1
47793,47793,2025-04-12,160162.27,37,108,Norte,1
47794,47794,2024-06-30,53193.09,109,110,Sudeste,1
47795,47795,2024-06-13,107028.9,99,106,Centro-Oeste,1
47797,47797,2025-07-08,26644.2,10,110,Sul,1
47798,47798,2024-06-11,89631.08,14,110,Nordeste,1
47799,47799,2024-06-17,152426.68,28,108,Norte,1
47800,47800,2024-12-14,61210.16,22,110,Centro-Oeste,1
47801,47801,2024-07-03,96537.35,91,105,Sul,1
47802,47802,2024-11-12,73714.05,15,102,Nordeste,1
47803,47803,2025-05-20,91031.47,23,109,Sul,1
47805,47805,2025-03-17,89453.76,48,107,Sudeste,1
47806,47806,2024-03-16,41284.53,63,101,Sul,1
47807,47807,2024-10-05,120121.59,31,110,Sul,1
47809,47809,2024-10-09,50421.19,31,109,Nordeste,1
47810,47810,2024-02-09,45853.2,47,106,Sul,1
47811,47811,2025-07-02,71508.36,22,101,Sul,1
47812,47812,2024-05-01,5348.83,1,103,Norte,1
47813,47813,2025-01-18,122619.64,17,110,Norte,1
47814,47814,2024-03-21,62587.05,5,106,Sul,1
47816,47816,2024-06-21,85835.55,85,104,Sudeste,1
47817,47817,2025-02-15,67243.96,62,108,Centro-Oeste,1
47818,47818,2025-04-05,41153.12,8,110,Norte,1
47819,47819,2025-07-01,78495.9,21,107,Sudeste,1
47820,47820,2024-04-15,56602.3,10,106,Sul,1
47821,47821,2025-03-29,57921.7,145,109,Sudeste,1
47822,47822,2025-05-14,4331.54,1,106,Centro-Oeste,1
47823,47823,2024-09-01,115651.36,22,109,Nordeste,1
47824,47824,2024-06-25,140670.4,32,103,Norte,1
47825,47825,2024-11-26,117555.4,20,106,Nordeste,1
47826,47826,2024-04-04,74319.06,41,103,Centro-Oeste,1
47827,47827,2024-10-25,55338.0,150,108,Sul,1
47829,47829,2025-02-23,90824.37,57,109,Norte,1
47830,47830,2024-12-13,109659.66,33,106,Nordeste,1
47832,47832,2024-04-16,58783.34,154,105,Sudeste,1
47833,47833,2024-12-10,34939.55,5,102,Norte,1
47834,47834,2024-01-26,66199.3,10,104,Sudeste,1
47836,47836,2025-05-29,86608.51,101,104,Sul,1
47837,47837,2024-03-19,103177.79,19,104,Sul,1
47838,47838,2024-06-24,134185.92,33,104,Centro-Oeste,1
47839,47839,2025-01-18,143997.01,19,110,Sudeste,1
47840,47840,2025-03-12,73697.69,11,110,Centro-Oeste,1
47841,47841,2025-04-01,83936.37,21,104,Nordeste,1
47842,47842,2024-12-20,7363.22,1,110,Centro-Oeste,1
47843,47843,2024-12-24,5499.08,1,101,Sudeste,1
47844,47844,2025-05-15,37639.59,3,102,Centro-Oeste,1
47845,47845,2025-01-19,29502.22,11,110,Norte,1
47846,47846,2025-06-14,78477.84,12,104,Norte,1
47848,47848,2025-03-18,26590.41,297,103,Sul,1
47849,47849,2025-03-05,57340.32,24,102,Nordeste,1
47850,47850,2024-05-12,18400.5,6,104,Norte,1
47851,47851,2025-01-24,79418.7,15,103,Sul,1
47852,47852,2024-05-04,97733.51,17,103,Nordeste,1
47853,47853,2024-02-03,78706.56,48,101,Sul,1
47854,47854,2024-11-10,4946.25,1,102,Sul,1
47855,47855,2024-02-22,28962.1,10,102,Centro-Oeste,1
47856,47856,2024-06-25,44901.45,47,104,Sudeste,1
47857,47857,2024-02-20,89869.78,26,110,Centro-Oeste,1
47858,47858,2024-08-14,54963.27,9,103,Sudeste,1
47859,47859,2024-07-24,64943.12,121,106,Norte,1
47860,47860,2024-07-25,64439.28,12,109,Sudeste,1
47861,47861,2024-04-19,51246.42,19,104,Centro-Oeste,1
47862,47862,2024-05-14,72865.3,10,101,Nordeste,1
47863,47863,2025-02-01,138239.86,22,110,Nordeste,1
47864,47864,2025-04-16,144790.29,23,103,Sudeste,1
47867,47867,2025-03-25,10370.62,1,101,Norte,1
47868,47868,2025-01-12,66393.48,12,104,Norte,1
47869,47869,2025-05-03,81224.46,18,101,Norte,1
47870,47870,2025-02-25,37290.24,166,105,Norte,1
47871,47871,2025-01-06,54587.47,101,102,Sudeste,1
47872,47872,2025-01-25,5802.65,1,102,Centro-Oeste,1
47874,47874,2025-05-01,73442.28,43,108,Sul,1
47875,47875,2025-06-20,116637.84,36,110,Sudeste,1
47876,47876,2024-08-03,95995.56,23,110,Sul,1
47877,47877,2024-02-01,38792.1,10,110,Nordeste,1
47878,47878,2024-08-30,52092.48,96,102,Norte,1
47879,47879,2024-09-10,49812.4,11,106,Sul,1
47880,47880,2024-05-18,84748.16,32,101,Sul,1
47881,47881,2024-02-23,55440.76,43,101,Sudeste,1
47882,47882,2025-06-25,28246.8,10,102,Nordeste,1
47883,47883,2024-05-20,53602.42,38,108,Nordeste,1
47884,47884,2025-03-13,32290.32,6,106,Sudeste,1
47885,47885,2025-06-20,21516.42,6,109,Sul,1
47886,47886,2025-04-08,73006.57,13,103,Norte,1
47888,47888,2025-05-16,56764.62,11,107,Norte,1
47889,47889,2025-04-08,48397.14,9,105,Norte,1
47890,47890,2024-12-06,85667.76,102,110,Sul,1
47891,47891,2025-03-14,46064.25,9,107,Sudeste,1
